point_id,patch_label,patch_source,center_sigma,center_rho,center_beta,center_nucleus,sigma,rho,beta
P0390,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.5,2.6070999999999995
P0391,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.75,2.4929
P0392,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.75,2.5214499999999997
P0393,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.75,2.55
P0394,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.75,2.57855
P0395,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,103.75,2.6070999999999995
P0396,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,104.0,2.4929
P0397,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,104.0,2.5214499999999997
P0398,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,104.0,2.55
P0399,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,104.0,2.57855
P0400,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.553300000000002,104.0,2.6070999999999995
P0401,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.0,2.4929
P0402,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.0,2.5214499999999997
P0403,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.0,2.55
P0404,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.0,2.57855
P0405,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.0,2.6070999999999995
P0406,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.25,2.4929
P0407,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.25,2.5214499999999997
P0408,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.25,2.55
P0409,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.25,2.57855
P0410,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.25,2.6070999999999995
P0411,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.5,2.4929
P0412,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.5,2.5214499999999997
P0413,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.5,2.55
P0414,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.5,2.57855
P0415,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.5,2.6070999999999995
P0416,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.75,2.4929
P0417,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.75,2.5214499999999997
P0418,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.75,2.55
P0419,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.75,2.57855
P0420,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,103.75,2.6070999999999995
P0421,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,104.0,2.4929
P0422,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,104.0,2.5214499999999997
P0423,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,104.0,2.55
P0424,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,104.0,2.57855
P0425,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.601650000000001,104.0,2.6070999999999995
P0426,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.0,2.4929
P0427,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.0,2.5214499999999997
P0428,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.0,2.55
P0429,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.0,2.57855
P0430,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.0,2.6070999999999995
P0431,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.25,2.4929
P0432,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.25,2.5214499999999997
P0433,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.25,2.55
P0434,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.25,2.57855
P0435,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.25,2.6070999999999995
P0436,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.5,2.4929
P0437,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.5,2.5214499999999997
P0438,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.5,2.55
P0439,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.5,2.57855
P0440,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.5,2.6070999999999995
P0441,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.75,2.4929
P0442,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.75,2.5214499999999997
P0443,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.75,2.55
P0444,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.75,2.57855
P0445,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,103.75,2.6070999999999995
P0446,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,104.0,2.4929
P0447,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,104.0,2.5214499999999997
P0448,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,104.0,2.55
P0449,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,104.0,2.57855
P0450,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.65,104.0,2.6070999999999995
P0451,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.0,2.4929
P0452,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.0,2.5214499999999997
P0453,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.0,2.55
P0454,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.0,2.57855
P0455,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.0,2.6070999999999995
P0456,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.25,2.4929
P0457,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.25,2.5214499999999997
P0458,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.25,2.55
P0459,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.25,2.57855
P0460,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.25,2.6070999999999995
P0461,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.5,2.4929
P0462,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.5,2.5214499999999997
P0463,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.5,2.55
P0464,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.5,2.57855
P0465,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.5,2.6070999999999995
P0466,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.75,2.4929
P0467,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.75,2.5214499999999997
P0468,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.75,2.55
P0469,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.75,2.57855
P0470,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,103.75,2.6070999999999995
P0471,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,104.0,2.4929
P0472,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,104.0,2.5214499999999997
P0473,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,104.0,2.55
P0474,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,104.0,2.57855
P0475,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.69835,104.0,2.6070999999999995
P0476,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.0,2.4929
P0477,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.0,2.5214499999999997
P0478,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.0,2.55
P0479,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.0,2.57855
P0480,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.0,2.6070999999999995
P0481,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.25,2.4929
P0482,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.25,2.5214499999999997
P0483,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.25,2.55
P0484,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.25,2.57855
P0485,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.25,2.6070999999999995
P0486,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.5,2.4929
P0487,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.5,2.5214499999999997
P0488,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.5,2.55
P0489,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.5,2.57855
P0490,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.5,2.6070999999999995
P0491,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.75,2.4929
P0492,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.75,2.5214499999999997
P0493,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.75,2.55
P0494,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.75,2.57855
P0495,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,103.75,2.6070999999999995
P0496,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,104.0,2.4929
P0497,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,104.0,2.5214499999999997
P0498,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,104.0,2.55
P0499,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,104.0,2.57855
P0500,NEG_NEG3,preferred_negative_NEG3,10.65,103.5,2.55,NEG3,10.746699999999999,104.0,2.6070999999999995
