nucleus_id,nucleus_kind,center_sigma,center_rho,center_beta,anchor,topo_idx,perm,topo_label,perm_label,effective_signature,source_mode,point_id,patch_label,patch_source,center_nucleus_label,sigma,rho,beta,bounded_frac_ref,moving_frac_ref,pos_lyap_frac_ref,mle_mean_ref,mle_median_ref,mle_std_ref,mle_median_r5,mle_median_r10,mle_median_r20,mle_delta,mle_sign_stability,class_v3_3bis,all_bounded,all_moving,stable_under_renorm
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0031,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.60130799999999,2.5057520000000006,1.0,1.0,1.0,1.9912773015653396,1.9245023914297672,0.2604306438884933,1.8456975478728115,1.9245023914297672,1.9436766732549737,0.09797912538216225,0.0,CHAOS_STRONG,True,True,True
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0032,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.60130799999999,2.5343020000000003,1.0,1.0,1.0,1.747432135630885,1.7820779150986086,0.1406623201519504,1.5810479825506012,1.7820779150986086,1.6552116826030847,0.20102993254800738,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0033,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.60130799999999,2.5628520000000004,1.0,1.0,1.0,1.4845239179485556,1.4420973387630673,0.2216924418491851,1.62027083631118,1.4420973387630673,1.6481236898627438,0.20602635109967649,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0034,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.60130799999999,2.5914020000000004,1.0,1.0,1.0,1.5228214894768097,1.4065521795567903,0.257469193674103,1.3948599121789889,1.4065521795567903,1.550155518511473,0.15529560633248418,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0035,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.60130799999999,2.619952,1.0,1.0,1.0,1.0296961701669605,1.014937040081458,0.21431371691285836,0.979570622502751,1.014937040081458,1.4168957193271698,0.4373250968244189,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0036,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.85130799999999,2.5057520000000006,1.0,1.0,1.0,1.841365660397592,1.9222958363077405,0.2527773512262506,2.013146857937824,1.9222958363077405,1.847160887817335,0.16598597012048932,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0037,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.85130799999999,2.5343020000000003,1.0,1.0,1.0,1.6351143520641311,1.6194019733904002,0.1480683933368674,1.7244006800333467,1.6194019733904002,1.7208256935531074,0.10499870664294653,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0038,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.85130799999999,2.5628520000000004,1.0,1.0,1.0,1.6137863126628975,1.6587822290040675,0.2799867313737453,1.6492314722826795,1.6587822290040675,1.477834416985914,0.18094781201815358,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0039,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.85130799999999,2.5914020000000004,1.0,1.0,1.0,1.315061508422521,1.271600480339051,0.23094848093072012,1.3939388603182408,1.271600480339051,1.4457262099673138,0.17412572962826278,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0040,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.85130799999999,2.619952,1.0,1.0,1.0,0.6192552837285414,0.5327843690147984,0.17577637110711525,0.5930489399017913,0.5327843690147984,0.568393367081716,0.060264570886992885,0.0,CHAOS_STRONG,True,True,True
